Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Telestes pleurobipunctatus,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,pleurobipunctatus,"(Stephanidis, 1939)",,,,60384,2006,LC,
Telestes polylepis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,polylepis,"Steindachner, 1866",,,,61379,2006,CR,"B1ab(ii,iii,v)+2ab(ii,iii,v)"
Telestes souffia,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,souffia,"(Risso, 1827)",,,,61397,2008,LC,
Telestes sp. nov.,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,sp. nov.,,,,,184443,2013,EN,"B2ab(i,ii,iii)"
Telestes turskyi,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,turskyi,"(Heckel, 1843)",,,,61351,2006,CR,B1ab(ii)+2ab(ii)
Telestes ukliva,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,ukliva,"(Heckel, 1843)",,,,61394,2006,EX,
Telmatherina abendanoni,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,abendanoni,"Weber, 1913",,,,21571,1996,VU,D2
Telmatherina antoniae,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,antoniae,"Kottelat, 1991",,,,21575,1996,VU,D2
Telmatherina bonti,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,bonti,"Weber &amp; de Beaufort, 1922",,,,21572,1996,LR/lc,
Telmatherina celebensis,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,celebensis,"Boulenger, 1897",,,,21573,1996,VU,D2
Telmatherina ladigesi,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,ladigesi,"Ahl, 1936",,,,21574,1996,VU,D2
Telmatherina obscura,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,obscura,"Kottelat, 1991",,,,21576,1996,VU,D2
Telmatherina opudi,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,opudi,"Kottelat, 1991",,,,21577,1996,VU,D2
Telmatherina prognatha,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,prognatha,"Kottelat, 1991",,,,21578,1996,VU,D2
Telmatherina sarasinorum,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,sarasinorum,"Kottelat, 1991",,,,21579,1996,VU,D2
Telmatherina wahjui,TRUE,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,wahjui,"Kottelat, 1991",,,,21580,1996,VU,D2
Telmatochromis bifrenatus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Telmatochromis,bifrenatus,"Myers, 1936",,,,60685,2006,LC,
Telmatochromis brachygnathus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Telmatochromis,brachygnathus,"Hanssens &amp; Snoeks, 2003",,,,60687,2006,LC,
Telmatochromis dhonti,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Telmatochromis,dhonti,"(Boulenger,1919)",,,,60686,2006,LC,
Telmatochromis temporalis,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Telmatochromis,temporalis,"Boulenger, 1898",,,,60688,2006,LC,
Telmatochromis vittatus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Telmatochromis,vittatus,"Boulenger, 1898",,,,60684,2006,LC,
Tenualosa ilisha,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Tenualosa,ilisha,"(Hamilton, 1822)",,,,166442,2014,LC,
Tenualosa thibaudeaui,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Tenualosa,thibaudeaui,"(Durand, 1940)",,,,21627,2013,VU,A2bcd
Teramulus kieneri,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Teramulus,kieneri,"Smith, 1965",,,,21628,2004,DD,
Teramulus waterloti,TRUE,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Teramulus,waterloti,"(Pellegrin, 1932)",,,,21629,2004,EN,"B1ab(i,iii)+2ab(i,iii)"
Terapon jarbua,TRUE,ACTINOPTERYGII,PERCIFORMES,TERAPONTIDAE,Terapon,jarbua,"(ForsskÌ´l, 1775)",,,,166892,2013,LC,
Terapon theraps,TRUE,ACTINOPTERYGII,PERCIFORMES,TERAPONTIDAE,Terapon,theraps,"Cuvier, 1829",,,,187935,2013,LC,
Terateleotris aspro,TRUE,ACTINOPTERYGII,PERCIFORMES,ODONTOBUTIDAE,Terateleotris,aspro,"(Kottelat, 1998)",,,,188052,2012,EN,B1ab(iii)+2ab(iii)
Terelabrus rubrovittatus,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Terelabrus,rubrovittatus,"Randall &amp; Fourmanoir, 1998",,,,187525,2010,LC,
Tetracamphilius angustifrons,TRUE,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Tetracamphilius,angustifrons,"(Boulenger, 1902)",,,,182844,2010,DD,
Tetracamphilius clandestinus,TRUE,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Tetracamphilius,clandestinus,"Roberts, 2003",,,,182592,2010,DD,
Tetracamphilius notatus,TRUE,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Tetracamphilius,notatus,"(Nichols &amp; Griscom, 1917)",,,,182734,2010,LC,
Tetracamphilius pectinatus,TRUE,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Tetracamphilius,pectinatus,"Roberts, 2003",,,,183004,2010,DD,
Tetracentrum caudovittatus,TRUE,ACTINOPTERYGII,PERCIFORMES,AMBASSIDAE,Tetracentrum,caudovittatus,"(Norman, 1935)",,,,21660,1996,DD,
Tetractenos glaber,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetractenos,glaber,"(FrÌ©minville, 1813)",,,,193661,2014,LC,
Tetractenos hamiltoni,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetractenos,hamiltoni,"(Richardson, 1846)",,,,193784,2014,LC,
Tetragonurus atlanticus,TRUE,ACTINOPTERYGII,PERCIFORMES,TETRAGONURIDAE,Tetragonurus,atlanticus,"Lowe, 1839",,,,190296,2015,LC,
Tetragonurus cuvieri,TRUE,ACTINOPTERYGII,PERCIFORMES,TETRAGONURIDAE,Tetragonurus,cuvieri,"Risso, 1810",,,,198716,2015,LC,
Tetranesodon conorhynchus,TRUE,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Tetranesodon,conorhynchus,"Weber, 1913",,,,21669,1996,DD,
Tetraodon abei,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,abei,"Roberts, 1998",,,,187985,2012,LC,
Tetraodon biocellatus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,biocellatus,"Tirant, 1885",,,,166997,2012,LC,
Tetraodon cutcutia,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,cutcutia,"Hamilton, 1822",,,,166426,2010,LC,
Tetraodon duboisi,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,duboisi,"Poll, 1959",,,,181751,2010,DD,
Tetraodon fluviatilis,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,fluviatilis,Hamilton 1822,,,,193750,2014,LC,
Tetraodon implutus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,implutus,"Jenyns, 1842",,,,193721,2014,DD,
Tetraodon lineatus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,lineatus,"Linnaeus, 1758",,,,181807,2010,LC,
Tetraodon mbu,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,mbu,"Boulenger, 1899",,,,182314,2010,LC,
Tetraodon miurus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,miurus,"Boulenger, 1902",,,,181608,2010,LC,
Tetraodon pustulatus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,pustulatus,"Murray, 1857",,,,182123,2010,VU,D2
Tetraodon schoutedeni,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Tetraodon,schoutedeni,"Pellegrin, 1926",,,,182370,2010,DD,
Tetrapturus angustirostris,TRUE,ACTINOPTERYGII,PERCIFORMES,ISTIOPHORIDAE,Tetrapturus,angustirostris,"Tanaka, 1915",,,,170315,2011,DD,
Tetrapturus belone,TRUE,ACTINOPTERYGII,PERCIFORMES,ISTIOPHORIDAE,Tetrapturus,belone,"Rafinesque, 1810",,,,170334,2015,LC,
Tetrapturus georgii,TRUE,ACTINOPTERYGII,PERCIFORMES,ISTIOPHORIDAE,Tetrapturus,georgii,"Lowe, 1841",,,,170333,2011,DD,
Tetrapturus pfluegeri,TRUE,ACTINOPTERYGII,PERCIFORMES,ISTIOPHORIDAE,Tetrapturus,pfluegeri,"Robins &amp; de Sylva, 1963",,,,170307,2011,LC,
Tetraroge barbata,TRUE,ACTINOPTERYGII,SCORPAENIFORMES,TETRAROGIDAE,Tetraroge,barbata,"(Cuvier, 1829)",,,,169359,2009,LC,
Tetraroge niger,TRUE,ACTINOPTERYGII,SCORPAENIFORMES,TETRAROGIDAE,Tetraroge,niger,"(Cuvier, 1829)",,,,196450,2012,LC,
Tetrosomus gibbosus,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,OSTRACIIDAE,Tetrosomus,gibbosus,"(Linnaeus, 1758)",,,,154933,2010,LC,
Thalassenchelys foliaceus,TRUE,ACTINOPTERYGII,ANGUILLIFORMES,CHLOPSIDAE,Thalassenchelys,foliaceus,"Castle &amp; Raju, 1975",,,,154642,2010,DD,
Thalassobathia pelagica,TRUE,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Thalassobathia,pelagica,"Cohen, 1963",,,,154798,2010,LC,
Thalassoma amblycephalum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,amblycephalum,"(Bleeker, 1856)",,,,187490,2010,LC,
Thalassoma ascensionis,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,ascensionis,"(Quoy &amp; Gaimard, 1834)",,,,21689,2010,DD,
Thalassoma ballieui,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,ballieui,"(Vaillant &amp; Sauvage, 1875)",,,,187601,2010,LC,
Thalassoma bifasciatum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,bifasciatum,"(Bloch, 1791)",,,,187652,2010,LC,
Thalassoma cupido,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,cupido,"(Temminck &amp; Schlegel, 1845)",,,,187446,2010,LC,
Thalassoma duperrey,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,duperrey,"(Quoy &amp; Gaimard, 1824)",,,,187711,2010,LC,
Thalassoma genivittatum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,genivittatum,"(Valenciennes, 1839)",,,,187617,2010,LC,
Thalassoma grammaticum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,grammaticum,"Gilbert, 1890",,,,183985,2010,LC,
Thalassoma hardwicke,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,hardwicke,"(Bennett, 1830)",,,,187559,2010,LC,
Thalassoma hebraicum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,hebraicum,"(LacepÌ¬de, 1801)",,,,187779,2010,LC,
Thalassoma heiseri,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,heiseri,"Randall &amp; Edwards, 1984",,,,187500,2010,LC,
Thalassoma jansenii,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,jansenii,"(Bleeker, 1856)",,,,187780,2010,LC,
Thalassoma loxum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,loxum,"Randall &amp; Mee, 1994",,,,187422,2010,DD,
Thalassoma lucasanum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,lucasanum,"(Gill, 1862)",,,,154954,2010,LC,
Thalassoma lunare,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,lunare,"(Linnaeus, 1758)",,,,187381,2010,LC,
Thalassoma lutescens,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,lutescens,"(Lay &amp; Bennett, 1839)",,,,187685,2010,LC,
Thalassoma newtoni,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,newtoni,"(OsÌ_rio, 1891)",,,,187464,2010,LC,
Thalassoma nigrofasciatum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,nigrofasciatum,"Randall, 2003",,,,187693,2010,LC,
Thalassoma noronhanum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,noronhanum,"(Boulenger, 1890)",,,,187787,2010,LC,
Thalassoma pavo,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,pavo,"(Linnaeus, 1758)",,,,187418,2010,LC,
Thalassoma purpureum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,purpureum,"(ForsskÌ´l, 1775)",,,,187746,2010,LC,
Thalassoma quinquevittatum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,quinquevittatum,"(Lay &amp; Bennett, 1839)",,,,187733,2010,LC,
Thalassoma robertsoni,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,robertsoni,"Allen, 1995",,,,183703,2015,VU,D2
Thalassoma rueppellii,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,rueppellii,"(Klunzinger, 1871)",,,,187524,2010,LC,
Thalassoma sanctaehelenae,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,sanctaehelenae,"(Valenciennes, 1839)",,,,187377,2010,DD,
Thalassoma septemfasciatum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,septemfasciatum,"Scott, 1959",,,,187486,2010,DD,
Thalassoma trilobatum,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,trilobatum,"(LacepÌ¬de, 1801)",,,,187707,2010,LC,
Thalassoma virens,TRUE,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,virens,"Gilbert, 1890",,,,183473,2010,VU,D2
Thalassophryne maculosa,TRUE,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Thalassophryne,maculosa,"GÌ_nther, 1861",,,,16442003,2015,LC,
Thalassophryne megalops,TRUE,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Thalassophryne,megalops,"Bean &amp; Weed, 1910",,,,16442013,2015,LC,
Thalassophryne nattereri,TRUE,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Thalassophryne,nattereri,"Steindachner, 1876",,,,190323,2015,LC,
Thaleichthys pacificus,TRUE,ACTINOPTERYGII,OSMERIFORMES,OSMERIDAE,Thaleichthys,pacificus,"(Richardson, 1836)",,,,202415,2013,LC,
Thamnaconus fijiensis,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,MONACANTHIDAE,Thamnaconus,fijiensis,"Hutchins &amp; Matsuura, 1984",,,,154966,2010,DD,
Thamnaconus melanoproctes,TRUE,ACTINOPTERYGII,TETRAODONTIFORMES,MONACANTHIDAE,Thamnaconus,melanoproctes,"(Boulenger, 1889)",,,,154664,2010,DD,
Thoburnia atripinnis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Thoburnia,atripinnis,"(Bailey, 1959)",,,,13914,2014,NT,
Thoburnia hamiltoni,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Thoburnia,hamiltoni,"Raney & Lachner, 1946",,,,13916,2014,NT,
Thoburnia rhothoeca,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Thoburnia,rhothoeca,"(Thoburn, 1896)",,,,202374,2013,LC,
Thoracochromis albolabris,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Thoracochromis,albolabris,"(Trewavas &amp; Thys van den Audenaerde, 1969)",,,,63352,2007,LC,
Thoracochromis brauschi,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Thoracochromis,brauschi,"(Poll &amp; Thys van den Audenaerde, 1965)",,,,182089,2010,LC,
Thoracochromis buysi,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Thoracochromis,buysi,"(Penrith, 1970)",,,,63353,2007,LC,
Thoracochromis callichromus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Thoracochromis,callichromus,"(Poll, 1948)",,,,181998,2010,LC,
Thoracochromis wingatii,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Thoracochromis,wingatii,"(Boulenger, 1902)",,,,182516,2010,DD,
Thorogobius angolensis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Thorogobius,angolensis,"(Norman, 1935)",,,,21130938,2015,LC,
Thorogobius ephippiatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Thorogobius,ephippiatus,"(Lowe, 1839)",,,,198669,2014,LC,
Thorogobius macrolepis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Thorogobius,macrolepis,"(Kolombatovic, 1891)",,,,194891,2014,LC,
Thorogobius rofeni,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Thorogobius,rofeni,"Miller, 1988",,,,21130959,2015,LC,
Thrattidion noctivagus,TRUE,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Thrattidion,noctivagus,"Roberts, 1972",,,,182664,2010,DD,
Thryssa gautamiensis,TRUE,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Thryssa,gautamiensis,"Babu Rao, 1971",,,,155280,2010,DD,
Thryssa mystax,TRUE,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Thryssa,mystax,"(Bloch &amp; Schneider, 1801)",,,,155240,2010,LC,
Thryssa scratchleyi,TRUE,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Thryssa,scratchleyi,"(Ramsay &amp; Ogilby, 1886)",,,,21855,1996,DD,
Thryssocypris tonlesapensis,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Thryssocypris,tonlesapensis,"Roberts &amp; Kottelat, 1984",,,,188005,2012,LC,
Thunnus alalunga,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,alalunga,"(Bonnaterre, 1788)",,,,21856,2011,NT,
Thunnus albacares,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,albacares,"(Bonnaterre, 1788)",,,,21857,2011,NT,
Thunnus atlanticus,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,atlanticus,"(Lesson, 1831)",,,,155276,2011,LC,
Thunnus maccoyii,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,maccoyii,"(Castelnau, 1872)",,,,21858,2011,CR,A2bd
Thunnus obesus,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,obesus,"(Lowe, 1839)",,,,21859,2011,VU,A2bd
Thunnus orientalis,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,orientalis,"(Temminck &amp; Schlegel, 1844)",,,,170341,2014,VU,A2bd
Thunnus thynnus,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,thynnus,"(Linnaeus, 1758)",,,,21860,2011,EN,A2bd
Thunnus tonggol,TRUE,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,tonggol,"(Bleeker, 1851)",,,,170351,2011,DD,
Thymallus arcticus,TRUE,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Thymallus,arcticus,"(Pallas, 1776)",,,,135593,2008,LC,
Thymallus thymallus,TRUE,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Thymallus,thymallus,"(Linnaeus, 1758)",,,,21875,2013,LC,
Thynnichthys sandkhol,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Thynnichthys,sandkhol,"(Sykes, 1839)",,,,172334,2013,EN,A2acde+3cde+4acde
Thynnichthys thynnoides,TRUE,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Thynnichthys,thynnoides,"(Bleeker, 1852)",,,,188079,2012,LC,
Thysanactis dentex,TRUE,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Thysanactis,dentex,"Regan &amp; Trewavas, 1930",,,,21133167,2015,LC,
Thysochromis ansorgii,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Thysochromis,ansorgii,"(Boulenger, 1901)",,,,182902,2010,LC,
Tigrigobius dilepis,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,dilepis,"(Robins &amp; BÌ_hlke, 1964)",,,,185903,2015,LC,
Tigrigobius gemmatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,gemmatus,"(Ginsburg, 1939)",,,,185904,2015,LC,
Tigrigobius harveyi,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,harveyi,"Victor, 2014",,,,68309114,2015,EN,B1ab(v)+2ab(v)
Tigrigobius macrodon,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,macrodon,"(Beebe &amp; Tee-Van, 1928)",,,,185982,2015,LC,
Tigrigobius multifasciatus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,multifasciatus,"(Steindachner, 1876)",,,,185981,2015,LC,
Tigrigobius pallens,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,pallens,"(Ginsburg, 1939)",,,,185906,2015,LC,
Tigrigobius redimiculus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,redimiculus,"(Taylor &amp; Akins, 2007)",,,,185905,2015,VU,B1ab(iii)+2ab(iii)
Tigrigobius saucrus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,saucrus,"(Robins, 1960)",,,,185983,2015,LC,
Tigrigobius zebrellus,TRUE,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Tigrigobius,zebrellus,"(Robins, 1958)",,,,185902,2015,LC,
Tilapia bakossiorum,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,bakossiorum,"Stiassny, Schliewen &amp; Dominey, 1992",,,,21888,2010,CR,B1ab(iii)+2ab(iii)
Tilapia baloni,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,baloni,"Trewavas &amp; Stewart, 1975",,,,181659,2010,LC,
Tilapia bemini,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,bemini,"Thys van den Audenaerde, 1972",,,,21889,2010,CR,B1ab(iii)+2ab(iii)
Tilapia bilineata,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,bilineata,"Pellegrin, 1900",,,,182586,2010,LC,
Tilapia brevimanus,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,brevimanus,"Boulenger, 1911",,,,181812,2010,LC,
Tilapia busumana,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,busumana,"(GÌ_nther, 1903)",,,,183007,2010,VU,B1ab(iii)
Tilapia buttikoferi,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,buttikoferi,"(Hubrecht, 1881)",,,,181872,2010,LC,
Tilapia bythobates,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,bythobates,"Stiassny, Schliewen &amp; Dominey, 1992",,,,21890,2010,CR,B1ab(iii)+2ab(iii)
Tilapia cabrae,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,cabrae,"Boulenger, 1899",,,,182521,2010,LC,
Tilapia cameronensis,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,cameronensis,"Holly, 1927",,,,182594,2010,LC,
Tilapia cessiana,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,cessiana,"Thys van den Audenaerde, 1968",,,,182784,2010,CR,B1ab(iii)+2ab(iii)
Tilapia coffea,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,coffea,"Thys van den Audenaerde, 1970",,,,181946,2010,CR,"B1ab(ii,iii)+2ab(ii,iii)"
Tilapia congica,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,congica,"Poll &amp; Thys van den Audenaerde, 1960",,,,182695,2010,LC,
Tilapia dageti,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,dageti,"Thys van den Audenaerde, 1971",,,,182634,2010,LC,
Tilapia deckerti,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,deckerti,"Thys van den Audenaerde, 1967",,,,21897,2010,CR,B1ab(iii)+2ab(iii)
Tilapia discolor,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,discolor,"(GÌ_nther, 1903)",,,,182500,2010,VU,B2ab(iii); D2
Tilapia flava,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,flava,"Stiassny, Schliewen &amp; Dominey, 1992",,,,21891,2010,CR,B1ab(iii)+2ab(iii)
Tilapia guinasana,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,guinasana,"Trewavas, 1936",,,,63354,2007,CR,B1ab(iii)+2ab(iii)
Tilapia guineensis,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,guineensis,"(GÌ_nther, 1862)",,,,182223,2010,LC,
Tilapia gutturosa,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,gutturosa,"Stiassny, Schliewen &amp; Dominey, 1992",,,,21892,2010,CR,B1ab(iii)+2ab(iii)
Tilapia imbriferna,TRUE,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tilapia,imbriferna,"Stiassny, Schliewen &amp; Dominey, 1992",,,,21893,2010,CR,B1ab(iii)+2ab(iii)
