Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Mustelus fasciatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,fasciatus,"(Garman, 1913)",,,,44581,2004,CR,A2abd+3bd+4abd
Mustelus griseus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,griseus,"Pietschmann, 1908",,,,161715,2009,DD,
Mustelus henlei,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,henlei,"(Gill, 1863)",,,,161648,2009,LC,
Mustelus higmani,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,higmani,"Springer &amp; Lowe, 1963",,,,60204,2006,LC,
Mustelus lenticulatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,lenticulatus,"Phillipps, 1932",,,,39356,2003,LC,
Mustelus lunulatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,lunulatus,"Jordan &amp; Gilbert, 1882",,,,161640,2009,LC,
Mustelus manazo,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,manazo,"Bleeker, 1855",,,,161633,2009,DD,
Mustelus mento,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,mento,"Cope, 1877",,,,63128,2007,NT,
Mustelus minicanis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,minicanis,"Heemstra, 1997",,,,60205,2006,DD,
Mustelus mosis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,mosis,"Hemprich &amp; Ehrenberg, 1899",,,,161480,2009,DD,
Mustelus mustelus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,mustelus,"(Linnaeus, 1758)",,,,39358,2009,VU,A2bd+3bd+4bd
Mustelus norrisi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,norrisi,"Springer, 1939",,,,161518,2009,DD,
Mustelus palumbes,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,palumbes,"Smith, 1957",,,,60247,2006,DD,
Mustelus punctulatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,punctulatus,"Risso, 1827",,,,161485,2009,DD,
Mustelus ravidus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,ravidus,"White &amp; Last, 2006",,,,63165,2011,LC,
Mustelus schmitti,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,schmitti,"Springer, 1939",,,,60203,2006,EN,A2bd+3bd+4bd
Mustelus sinusmexicanus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,sinusmexicanus,"Heemstra, 1997",,,,60206,2006,DD,
Mustelus stevensi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,stevensi,"White &amp; Last, 2008",,,,42716,2011,LC,
Mustelus walkeri,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,walkeri,"White &amp; Last, 2008",,,,195426,2011,DD,
Mustelus whitneyi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,whitneyi,"Chirichigno F., 1973",,,,63129,2007,VU,A2d
Mustelus widodoi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,widodoi,"White &amp; Last, 2006",,,,161571,2009,DD,
Myliobatis aquila,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,aquila,"(Linnaeus, 1758)",,,,161569,2009,DD,
Myliobatis californicus,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,californicus,"Gill, 1865",,,,39416,2015,LC,
Myliobatis chilensis,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,chilensis,"Philippi, 1892",,,,60123,2006,DD,
Myliobatis freminvillii,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,freminvillii,"Lesueur, 1824",,,,161568,2009,DD,
Myliobatis goodei,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,goodei,"Garman, 1885",,,,161436,2009,DD,
Myliobatis hamlyni,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,hamlyni,"Ogilby, 1911",,,,60124,2006,EN,B1ab(v); C2a(i)
Myliobatis longirostris,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,longirostris,"Applegate &amp; Fitch, 1964",,,,60125,2006,NT,
Myliobatis peruvianus,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,peruvianus,"Garman, 1913",,,,60126,2006,DD,
Myliobatis tenuicaudatus,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,tenuicaudatus,"Hector, 1877",,,,41834,2003,LC,
Myliobatis tobijei,TRUE,CHONDRICHTHYES,RAJIFORMES,MYLIOBATIDAE,Myliobatis,tobijei,"Bleeker, 1854",,,,161357,2009,DD,
Narcine atzi,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,atzi,"Carvalho &amp; Randall, 2003",,,,161660,2009,DD,
Narcine bancroftii,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,bancroftii,"(Griffith &amp; Smith, 1834)",,,,63142,2007,CR,A2abd+3bd+4bd
Narcine brasiliensis,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,brasiliensis,"(Olfers, 1831)",,,,63157,2007,DD,
Narcine brevilabiata,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,brevilabiata,"Bessednov, 1966",,,,61406,2006,VU,A2bd+3bd+4bd
Narcine entemedor,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,entemedor,"Jordan &amp; Starks, 1895",,,,161716,2009,DD,
Narcine insolita,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,insolita,"Carvalho, Sí©ret &amp; Compagno, 2002",,,,161554,2009,DD,
Narcine lasti,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,lasti,"Carvalho &amp; Sí©ret, 2002",,,,161700,2015,LC,
Narcine leoparda,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,leoparda,"Carvalho, 2001",,,,63154,2007,NT,
Narcine lingula,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,lingula,"Richardson, 1846",,,,161523,2009,DD,
Narcine maculata,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,maculata,"(Shaw, 1804)",,,,161560,2009,DD,
Narcine nelsoni,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,nelsoni,"Carvalho, 2008",,,,195460,2015,LC,
Narcine oculifera,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,oculifera,"Carvalho, Compagno &amp; Mee, 2002",,,,161690,2012,DD,
Narcine ornata,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,ornata,"Carvalho, 2008",,,,195462,2015,LC,
Narcine prodorsalis,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,prodorsalis,"Bessednov, 1966",,,,161545,2009,DD,
Narcine rierai,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,rierai,"(Lloris &amp; Rucabado, 1991)",,,,161646,2009,DD,
Narcine tasmaniensis,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,tasmaniensis,"Richardson, 1841",,,,161628,2015,LC,
Narcine timlei,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,timlei,"(Bloch &amp; Schneider, 1801)",,,,161445,2009,DD,
Narcine vermiculatus,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,vermiculatus,"Breder, 1928",,,,161423,2009,NT,
Narcine westraliensis,TRUE,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,westraliensis,"McKay, 1966",,,,161346,2015,LC,
Narke capensis,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Narke,capensis,"(Gmelin, 1789)",,,,161614,2009,DD,
Narke dipterygia,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Narke,dipterygia,"(Bloch &amp; Schneider, 1801)",,,,161607,2009,DD,
Narke japonica,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Narke,japonica,"(Temminck &amp; Schlegel, 1850)",,,,161665,2009,VU,A2d+3d+4d
Nasolamia velox,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Nasolamia,velox,"(Gilbert, 1898)",,,,161355,2009,DD,
Nebrius ferrugineus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,Nebrius,ferrugineus,"(Lesson, 1831)",,,,41835,2003,VU,A2abcd+3cd+4abcd
Negaprion acutidens,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Negaprion,acutidens,"(Rí_ppell, 1837)",,,,41836,2003,VU,A2abcd+3bcd+4abcd
Negaprion acutidens,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Negaprion,acutidens,"(Rí_ppell, 1837)",,,,42834,2003,EN,A2abcd+3bcd+4abcd
Negaprion brevirostris,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Negaprion,brevirostris,"(Poey, 1868)",,,,39380,2015,NT,
Neoraja africana,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,africana,"(Stehmann &amp; Sí©ret, 1983)",,,,161347,2009,DD,
Neoraja caerulea,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,caerulea,"(Stehmann, 1976)",,,,161666,2015,LC,
Neoraja carolinensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,carolinensis,"McEachran &amp; Stehmann, 1984",,,,161522,2009,DD,
Neoraja iberica,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,iberica,"Stehmann, Sí©ret, Costa &amp; Baro, 2008",,,,161383,2015,LC,
Neoraja stehmanni,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,stehmanni,"(Hulley, 1972)",,,,44615,2004,DD,
Neotrygon annotata,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Neotrygon,annotata,"(Last, 1987)",,,,60150,2015,NT,
Neotrygon kuhlii,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Neotrygon,kuhlii,"(Mí_ller &amp; Henle, 1841)",,,,161590,2015,DD,
Neotrygon leylandi,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Neotrygon,leylandi,"(Last, 1987)",,,,60156,2015,LC,
Neotrygon ningalooensis,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Neotrygon,ningalooensis,"Last, White &amp; Puckridge, 2010",,,,195463,2015,DD,
Neotrygon picta,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Neotrygon,picta,"Last &amp; White, 2008",,,,195464,2015,LC,
Notoraja azurea,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,azurea,"McEachran &amp; Last, 2008",,,,195465,2015,LC,
Notoraja hirticauda,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,hirticauda,"Last &amp; McEachran, 2006",,,,161647,2015,DD,
Notoraja lira,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,lira,"McEachran &amp; Last, 2008",,,,195466,2011,LC,
Notoraja ochroderma,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,ochroderma,"McEachran &amp; Last, 1994",,,,161559,2015,DD,
Notoraja sapphira,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,sapphira,"Sí©ret &amp; Last, 2009",,,,195467,2011,DD,
Notoraja sticta,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,sticta,"McEachran &amp; Last, 2008",,,,195468,2015,LC,
Notoraja tobitukai,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,tobitukai,"(Hiyama, 1940)",,,,161605,2009,DD,
Notorynchus cepedianus,TRUE,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Notorynchus,cepedianus,"(Pí©ron, 1807)",,,,39541,2000,LR/nt,
Notorynchus cepedianus,TRUE,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Notorynchus,cepedianus,"(Pí©ron, 1807)",,,,39324,2005,DD,
Odontaspis ferox,TRUE,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,ferox,"(Risso, 1810)",,,,42835,2003,VU,A2abd+3bd+4abd
Odontaspis ferox,TRUE,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,ferox,"(Risso, 1810)",,,,41876,2009,VU,A2bd+4bd
Odontaspis noronhai,TRUE,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,noronhai,"(Maul, 1955)",,,,39336,2005,DD,
Okamejei acutispina,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,acutispina,"(Ishiyama, 1958)",,,,161636,2009,DD,
Okamejei arafurensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,arafurensis,"Last &amp; Gledhill, 2008",,,,195469,2015,LC,
Okamejei boesemani,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,boesemani,"(Ishihara, 1987)",,,,161735,2009,DD,
Okamejei heemstrai,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,heemstrai,"(McEachran &amp; Fechhelm, 1982)",,,,161421,2009,DD,
Okamejei hollandi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,hollandi,"(Jordan &amp; Richardson, 1909)",,,,161532,2009,DD,
Okamejei kenojei,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,kenojei,"(Mí_ller &amp; Henle, 1841)",,,,161645,2009,DD,
Okamejei leptoura,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,leptoura,"Last &amp; Gledhill, 2008",,,,195470,2015,LC,
Okamejei meerdervoortii,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,meerdervoortii,"(Bleeker, 1860)",,,,161487,2009,DD,
Okamejei mengae,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,mengae,"Jeong, Nakabo &amp; Wu, 2007",,,,161537,2009,DD,
Okamejei philipi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,philipi,"(Lloyd, 1906)",,,,161493,2009,DD,
Okamejei pita,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,pita,"(Fricke &amp; Al-Hassan, 1995)",,,,161723,2009,CR,B1ab(iii)
Okamejei powelli,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,powelli,"(Alcock, 1898)",,,,161548,2009,DD,
Okamejei schmidti,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,schmidti,"(Ishiyama, 1958)",,,,161725,2009,DD,
Orectolobus floridus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,floridus,"Last &amp; Chidlow, 2008",,,,161664,2015,LC,
Orectolobus halei,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,halei,"Whitley, 1940",,,,161709,2015,LC,
Orectolobus hutchinsi,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,hutchinsi,"Last, Chidlow &amp; Compagno, 2006",,,,42717,2015,LC,
Orectolobus japonicus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,japonicus,"Regan, 1906",,,,161563,2009,DD,
Orectolobus maculatus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,maculatus,"(Bonnaterre, 1788)",,,,41837,2015,LC,
Orectolobus ornatus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,ornatus,"(de Vis, 1883)",,,,41838,2015,LC,
Orectolobus parvimaculatus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,parvimaculatus,"Last &amp; Chidlow, 2008",,,,161651,2015,LC,
Orectolobus reticulatus,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,reticulatus,"Last, Pogonoski &amp; White, 2008",,,,195439,2015,DD,
Orectolobus wardi,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,wardi,"Whitley, 1939",,,,41839,2015,LC,
Oxynotus bruniensis,TRUE,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,bruniensis,(Ogilby 1893),,,,41840,2003,DD,
Oxynotus caribbaeus,TRUE,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,caribbaeus,"Cervigí_n, 1961",,,,44568,2004,DD,
Oxynotus centrina,TRUE,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,centrina,"(Linnaeus, 1758)",,,,63141,2007,VU,A2bcd+4bd
Oxynotus japonicus,TRUE,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,japonicus,"Yano &amp; Murofushi, 1985",,,,44206,2004,DD,
Oxynotus paradoxus,TRUE,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,paradoxus,"Frade, 1929",,,,161361,2009,DD,
Paragaleus leucolomatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,leucolomatus,"Compagno &amp; Smale, 1985",,,,161639,2009,DD,
Paragaleus pectoralis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,pectoralis,"(Garman, 1906)",,,,161707,2009,DD,
Paragaleus randalli,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,randalli,"Compagno, Krupp &amp; Carpenter, 1996",,,,161506,2009,NT,
Paragaleus tengi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,tengi,"(Chen, 1963)",,,,161543,2009,DD,
Parascyllium collare,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,collare,"Ramsay &amp; Ogilby, 1888",,,,41841,2003,LC,
Parascyllium elongatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,elongatum,"Last &amp; Stevens, 2008",,,,195440,2015,DD,
Parascyllium ferrugineum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,ferrugineum,"McCulloch, 1911",,,,41842,2003,LC,
Parascyllium sparsimaculatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,sparsimaculatum,"Goto &amp; Last, 2002",,,,41843,2015,DD,
Parascyllium variolatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,variolatum,"(Dumí©ril, 1853)",,,,41844,2003,LC,
Paratrygon ajereba,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Paratrygon,ajereba,"(Mí_ller &amp; Henle, 1841)",,,,161588,2009,DD,
Parmaturus albimarginatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,albimarginatus,"Sí©ret &amp; Last, 2007",,,,161509,2009,DD,
Parmaturus albipenis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,albipenis,"Sí©ret &amp; Last, 2007",,,,161726,2009,DD,
Parmaturus bigus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,bigus,"Sí©ret &amp; Last, 2007",,,,42718,2009,DD,
Parmaturus campechiensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,campechiensis,"Springer, 1979",,,,60230,2006,DD,
Parmaturus lanatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,lanatus,"Sí©ret &amp; Last, 2007",,,,161450,2009,DD,
Parmaturus macmillani,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,macmillani,"Hardy, 1985",,,,41845,2003,DD,
Parmaturus melanobranchus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,melanobranchus,"(Chan, 1966)",,,,161497,2009,DD,
Parmaturus pilosus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,pilosus,"Garman, 1906",,,,161581,2009,DD,
Parmaturus xaniurus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,xaniurus,"(Gilbert, 1892)",,,,60231,2015,LC,
Pastinachus sephen,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Pastinachus,sephen,"(Forsskí«l, 1775)",,,,161332,2009,DD,
Pastinachus solocirostris,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Pastinachus,solocirostris,"Last, Manjaji &amp; Yearsley, 2005",,,,161465,2009,EN,A4cd
Pavoraja alleni,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,alleni,McEachran &amp; Fechhelm 1982,,,,161337,2015,LC,
Pavoraja arenaria,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,arenaria,"Last, Mallick &amp; Yearsley, 2008",,,,195471,2015,DD,
Pavoraja mosaica,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,mosaica,"Last, Mallick &amp; Yearsley, 2008",,,,195472,2015,LC,
Pavoraja nitida,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,nitida,"(Gí_nther, 1880)",,,,161370,2015,LC,
Pavoraja pseudonitida,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,pseudonitida,"Last, Mallick &amp; Yearsley, 2008",,,,195473,2015,LC,
Pavoraja umbrosa,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,umbrosa,"Last, Mallick &amp; Yearsley, 2008",,,,70681387,2015,LC,
Pentanchus profundicolus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Pentanchus,profundicolus,"Smith &amp; Radcliffe, 1912",,,,161437,2009,DD,
Platyrhina sinensis,TRUE,CHONDRICHTHYES,RAJIFORMES,PLATYRHINIDAE,Platyrhina,sinensis,"(Bloch &amp; Schneider, 1801)",,,,161589,2009,VU,A4bcd
Platyrhinoidis triseriata,TRUE,CHONDRICHTHYES,RAJIFORMES,PLATYRHINIDAE,Platyrhinoidis,triseriata,"(Jordan &amp; Gilbert, 1880)",,,,60112,2006,LC,
Plesiobatis daviesi,TRUE,CHONDRICHTHYES,RAJIFORMES,PLESIOBATIDAE,Plesiobatis,daviesi,"(Wallace, 1967)",,,,60111,2015,LC,
Plesiotrygon iwamae,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Plesiotrygon,iwamae,"Rosa, Castello &amp; Thorson, 1987",,,,161699,2009,DD,
Pliotrema warreni,TRUE,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pliotrema,warreni,"Regan, 1906",,,,44496,2004,NT,
Poroderma africanum,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Poroderma,africanum,"(Gmelin, 1789)",,,,39348,2005,NT,
Poroderma pantherinum,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Poroderma,pantherinum,"(Mí_ller &amp; Henle, 1838)",,,,161515,2009,DD,
Potamotrygon brachyura,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,brachyura,"(Gí_nther, 1880)",,,,161687,2009,DD,
Potamotrygon castexi,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,castexi,"Castello &amp; Yagolkowski, 1969",,,,161572,2009,DD,
Potamotrygon constellata,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,constellata,"(Vaillant, 1880)",,,,165302,2009,DD,
Potamotrygon falkneri,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,falkneri,Castex &amp; Maciel 1963,,,,161353,2009,DD,
Potamotrygon henlei,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,henlei,"(Castelnau, 1855)",,,,39402,2004,LC,
Potamotrygon histrix,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,histrix,"(Mí_ller &amp; Henle, 1841)",,,,161657,2009,DD,
Potamotrygon leopoldi,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,leopoldi,"Castex &amp; Castello, 1970",,,,39403,2009,DD,
Potamotrygon magdalenae,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,magdalenae,"(Dumí©ril, 1865)",,,,161385,2009,NT,
Potamotrygon marinae,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,marinae,"Deynat, 2006",,,,161362,2009,DD,
Potamotrygon motoro,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,motoro,"(Mí_ller &amp; Henle, 1841)",,,,39404,2005,DD,
Potamotrygon ocellata,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,ocellata,"(Engelhardt, 1912)",,,,165303,2009,DD,
Potamotrygon orbignyi,TRUE,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Potamotrygon,orbignyi,"(Castelnau, 1855)",,,,161609,2009,LC,
